buy_mw,sell_mw,price,datetime
46.7,517.1,3499.49,2026-01-12 04:30:00
46.7,516.7,3499.49,2026-01-12 04:45:00
46.7,517.0,3499.65,2026-01-12 05:00:00
46.7,516.2,3499.68,2026-01-12 05:15:00
46.7,515.5,3499.67,2026-01-12 05:30:00
46.7,515.2,3500.11,2026-01-12 05:45:00
63.1,493.5,4348.44,2026-01-12 06:00:00
60.1,493.4,4448.35,2026-01-12 06:15:00
59.71,436.4,4500.18,2026-01-12 06:30:00
58.68,436.9,4500.65,2026-01-12 06:45:00
0.2,462.5,10000.0,2026-01-12 07:00:00
53.97,465.9,10000.0,2026-01-12 07:15:00
57.82,452.2,10000.0,2026-01-12 07:30:00
61.48,458.3,10000.0,2026-01-12 07:45:00
56.54,467.9,10000.0,2026-01-12 08:00:00
64.54,473.1,10000.0,2026-01-12 08:15:00
0.2,465.9,6322.49,2026-01-12 08:30:00
26.2,449.1,5180.48,2026-01-12 08:45:00
26.3,542.9,5119.24,2026-01-12 09:00:00
0.2,540.7,5450.05,2026-01-12 09:15:00
79.5,535.6,4630.83,2026-01-12 09:30:00
79.2,543.8,4630.47,2026-01-12 09:45:00
0.2,551.4,4630.52,2026-01-12 10:00:00
0.2,557.3,4630.47,2026-01-12 10:15:00
0.2,525.8,4390.54,2026-01-12 10:30:00
7.1,527.2,4150.57,2026-01-12 10:45:00
47.5,566.3,3870.57,2026-01-12 11:00:00
45.4,566.2,3820.55,2026-01-12 11:15:00
42.8,569.4,3820.49,2026-01-12 11:30:00
43.2,569.2,3630.47,2026-01-12 11:45:00
95.9,569.5,3440.63,2026-01-12 12:00:00
94.9,566.5,3340.53,2026-01-12 12:15:00
94.9,565.2,3390.49,2026-01-12 12:30:00
136.27,562.5,3200.16,2026-01-12 12:45:00
140.7,557.0,2960.99,2026-01-12 13:00:00
141.1,554.2,2820.99,2026-01-12 13:15:00
140.2,550.4,3060.44,2026-01-12 13:30:00
140.2,546.1,3060.57,2026-01-12 13:45:00
138.3,545.0,3150.55,2026-01-12 14:00:00
93.3,541.4,3440.35,2026-01-12 14:15:00
93.3,538.0,3390.33,2026-01-12 14:30:00
90.3,534.3,3530.26,2026-01-12 14:45:00
103.5,521.9,3490.51,2026-01-12 15:00:00
103.5,518.2,3490.63,2026-01-12 15:15:00
103.5,514.9,3490.7,2026-01-12 15:30:00
100.3,511.1,3730.68,2026-01-12 15:45:00
56.6,510.9,3800.96,2026-01-12 16:00:00
23.16,515.2,4000.82,2026-01-12 16:15:00
0.2,465.2,4500.2,2026-01-12 16:30:00
0.2,464.89,4500.42,2026-01-12 16:45:00
0.2,440.5,7998.4,2026-01-12 17:00:00
59.57,438.5,10000.0,2026-01-12 17:15:00
6.84,359.8,10000.0,2026-01-12 17:30:00
1.75,357.0,10000.0,2026-01-12 17:45:00
0.45,348.89,10000.0,2026-01-12 18:00:00
0.2,348.9,10000.0,2026-01-12 18:15:00
1.24,349.3,10000.0,2026-01-12 18:30:00
1.46,350.29,10000.0,2026-01-12 18:45:00
5.78,342.5,10000.0,2026-01-12 19:00:00
10.04,343.8,10000.0,2026-01-12 19:15:00
17.92,392.2,10000.0,2026-01-12 19:30:00
0.2,429.5,10000.0,2026-01-12 19:45:00
0.2,430.7,6000.01,2026-01-12 20:00:00
0.2,392.5,5300.96,2026-01-12 20:15:00
0.2,451.1,5300.82,2026-01-12 20:30:00
0.2,450.9,5300.81,2026-01-12 20:45:00
0.2,501.4,5300.76,2026-01-12 21:00:00
0.2,502.4,5300.74,2026-01-12 21:15:00
0.2,502.6,5300.73,2026-01-12 21:30:00
0.2,502.8,5300.73,2026-01-12 21:45:00
0.2,477.6,5300.15,2026-01-12 22:00:00
0.2,478.1,5300.11,2026-01-12 22:15:00
0.2,478.5,5300.12,2026-01-12 22:30:00
50.5,479.2,3699.56,2026-01-12 22:45:00
50.5,500.7,3499.59,2026-01-12 23:00:00
50.5,501.8,3499.59,2026-01-12 23:15:00
50.5,502.8,3499.56,2026-01-12 23:30:00
50.5,503.6,3499.56,2026-01-12 23:45:00
52.4,529.7,3500.12,2026-01-13 00:00:00
52.4,530.6,3500.13,2026-01-13 00:15:00
52.4,529.8,3500.14,2026-01-13 00:30:00
52.4,529.6,3500.18,2026-01-13 00:45:00
52.76,529.2,3471.88,2026-01-13 01:00:00
52.4,528.9,3491.13,2026-01-13 01:15:00
52.4,529.7,3491.06,2026-01-13 01:30:00
52.52,529.2,3471.96,2026-01-13 01:45:00
52.4,527.3,3491.49,2026-01-13 02:00:00
52.4,526.6,3491.36,2026-01-13 02:15:00
52.4,526.3,3491.7,2026-01-13 02:30:00
52.4,525.7,3491.49,2026-01-13 02:45:00
52.4,528.3,3491.51,2026-01-13 03:00:00
52.4,527.5,3491.54,2026-01-13 03:15:00
52.4,526.5,3491.42,2026-01-13 03:30:00
52.4,525.6,3491.43,2026-01-13 03:45:00
52.4,518.2,3500.32,2026-01-13 04:00:00
52.4,517.1,3500.32,2026-01-13 04:15:00
52.4,516.3,3500.35,2026-01-13 04:30:00
52.4,515.1,3500.35,2026-01-13 04:45:00
52.4,515.3,3500.26,2026-01-13 05:00:00
52.4,514.3,3500.28,2026-01-13 05:15:00
52.4,513.3,3500.51,2026-01-13 05:30:00
52.4,511.9,3600.05,2026-01-13 05:45:00
63.0,474.9,4347.9,2026-01-13 06:00:00
54.7,473.4,4850.0,2026-01-13 06:15:00
29.69,423.9,5000.49,2026-01-13 06:30:00
28.29,423.4,5000.82,2026-01-13 06:45:00
0.2,432.7,10000.0,2026-01-13 07:00:00
45.89,431.8,10000.0,2026-01-13 07:15:00
44.52,439.4,10000.0,2026-01-13 07:30:00
24.51,448.4,10000.0,2026-01-13 07:45:00
26.95,468.0,10000.0,2026-01-13 08:00:00
28.78,478.4,10000.0,2026-01-13 08:15:00
68.2,494.3,9998.89,2026-01-13 08:30:00
62.2,506.1,9998.15,2026-01-13 08:45:00
52.2,567.9,6500.25,2026-01-13 09:00:00
50.2,578.2,6500.12,2026-01-13 09:15:00
52.2,578.5,6500.08,2026-01-13 09:30:00
46.2,591.2,6500.24,2026-01-13 09:45:00
33.2,602.5,5160.25,2026-01-13 10:00:00
38.2,610.7,5400.13,2026-01-13 10:15:00
0.2,557.4,4630.17,2026-01-13 10:30:00
0.2,560.4,4250.51,2026-01-13 10:45:00
21.4,651.9,4010.17,2026-01-13 11:00:00
49.5,592.0,3920.53,2026-01-13 11:15:00
50.3,594.5,3730.86,2026-01-13 11:30:00
50.8,594.6,3629.24,2026-01-13 11:45:00
98.3,596.6,3530.42,2026-01-13 12:00:00
101.3,594.7,3390.69,2026-01-13 12:15:00
101.3,599.7,3389.48,2026-01-13 12:30:00
146.8,597.2,3199.48,2026-01-13 12:45:00
198.2,592.0,2960.63,2026-01-13 13:00:00
197.2,589.5,2820.6,2026-01-13 13:15:00
146.2,586.7,3110.52,2026-01-13 13:30:00
194.4,583.9,3060.49,2026-01-13 13:45:00
191.0,577.5,3150.75,2026-01-13 14:00:00
100.9,573.2,3439.0,2026-01-13 14:15:00
100.9,567.6,3389.16,2026-01-13 14:30:00
100.9,562.4,3450.39,2026-01-13 14:45:00
110.1,548.4,3490.07,2026-01-13 15:00:00
110.8,541.8,3490.18,2026-01-13 15:15:00
110.8,535.6,3490.29,2026-01-13 15:30:00
105.6,528.1,3730.15,2026-01-13 15:45:00
64.22,458.2,3800.11,2026-01-13 16:00:00
60.6,457.4,3999.36,2026-01-13 16:15:00
0.2,411.1,4260.41,2026-01-13 16:30:00
77.2,408.9,4499.17,2026-01-13 16:45:00
0.2,391.1,7997.56,2026-01-13 17:00:00
82.79,385.6,10000.0,2026-01-13 17:15:00
12.5,354.1,10000.0,2026-01-13 17:30:00
1.8,350.89,10000.0,2026-01-13 17:45:00
0.51,346.2,10000.0,2026-01-13 18:00:00
0.2,345.59,10000.0,2026-01-13 18:15:00
0.28,347.3,10000.0,2026-01-13 18:30:00
0.48,348.7,10000.0,2026-01-13 18:45:00
4.07,338.6,10000.0,2026-01-13 19:00:00
4.4,339.7,10000.0,2026-01-13 19:15:00
7.95,358.5,10000.0,2026-01-13 19:30:00
32.62,358.3,10000.0,2026-01-13 19:45:00
23.92,387.1,6000.76,2026-01-13 20:00:00
0.2,389.1,5834.05,2026-01-13 20:15:00
0.2,407.0,5800.06,2026-01-13 20:30:00
0.2,430.1,5601.93,2026-01-13 20:45:00
0.2,474.4,5300.59,2026-01-13 21:00:00
0.2,475.4,5300.54,2026-01-13 21:15:00
0.2,476.7,5300.56,2026-01-13 21:30:00
0.2,476.6,5300.6,2026-01-13 21:45:00
20.88,450.49,4000.74,2026-01-13 22:00:00
22.28,448.69,4000.7,2026-01-13 22:15:00
40.83,448.1,4000.17,2026-01-13 22:30:00
46.6,447.0,3900.87,2026-01-13 22:45:00
50.5,462.8,3774.69,2026-01-13 23:00:00
50.5,461.2,3774.8,2026-01-13 23:15:00
51.3,460.4,3500.57,2026-01-13 23:30:00
51.3,460.1,3500.58,2026-01-13 23:45:00
54.8,505.3,3500.05,2026-01-14 00:00:00
54.8,504.8,3500.05,2026-01-14 00:15:00
54.8,504.4,3500.06,2026-01-14 00:30:00
54.8,504.3,3500.06,2026-01-14 00:45:00
57.6,504.1,3440.5,2026-01-14 01:00:00
57.6,504.2,3440.53,2026-01-14 01:15:00
57.6,504.2,3440.42,2026-01-14 01:30:00
57.6,503.5,3440.4,2026-01-14 01:45:00
57.6,499.6,3450.37,2026-01-14 02:00:00
57.6,499.5,3450.44,2026-01-14 02:15:00
57.6,499.4,3450.49,2026-01-14 02:30:00
57.6,499.4,3450.47,2026-01-14 02:45:00
57.6,503.5,3470.91,2026-01-14 03:00:00
57.6,503.5,3463.91,2026-01-14 03:15:00
57.8,503.1,3470.91,2026-01-14 03:30:00
57.8,503.1,3470.92,2026-01-14 03:45:00
52.7,494.1,3500.12,2026-01-14 04:00:00
52.7,494.1,3500.11,2026-01-14 04:15:00
52.7,494.1,3500.14,2026-01-14 04:30:00
52.7,494.3,3500.17,2026-01-14 04:45:00
52.5,495.1,3500.37,2026-01-14 05:00:00
52.5,495.1,3500.59,2026-01-14 05:15:00
52.3,498.1,3512.49,2026-01-14 05:30:00
52.3,498.1,3620.35,2026-01-14 05:45:00
0.2,482.3,5500.25,2026-01-14 06:00:00
0.2,482.3,5500.55,2026-01-14 06:15:00
0.2,440.3,5650.46,2026-01-14 06:30:00
0.2,442.2,10000.0,2026-01-14 06:45:00
34.91,458.1,10000.0,2026-01-14 07:00:00
26.86,466.4,10000.0,2026-01-14 07:15:00
20.65,476.8,10000.0,2026-01-14 07:30:00
19.33,483.9,10000.0,2026-01-14 07:45:00
22.12,484.4,10000.0,2026-01-14 08:00:00
33.21,498.29,10000.0,2026-01-14 08:15:00
51.92,522.1,10000.0,2026-01-14 08:30:00
59.2,522.55,6000.89,2026-01-14 08:45:00
126.8,498.9,4680.98,2026-01-14 09:00:00
124.7,500.0,4680.86,2026-01-14 09:15:00
120.9,612.9,4680.83,2026-01-14 09:30:00
113.8,617.8,4680.85,2026-01-14 09:45:00
36.2,614.2,4680.4,2026-01-14 10:00:00
39.2,608.6,4680.42,2026-01-14 10:15:00
31.2,604.7,4580.42,2026-01-14 10:30:00
30.77,605.1,4300.43,2026-01-14 10:45:00
14.3,666.4,4060.39,2026-01-14 11:00:00
51.4,609.6,3960.25,2026-01-14 11:15:00
49.5,611.1,3820.26,2026-01-14 11:30:00
48.5,611.0,3730.31,2026-01-14 11:45:00
118.7,608.3,3250.45,2026-01-14 12:00:00
166.7,607.9,3250.52,2026-01-14 12:15:00
98.9,608.7,3440.32,2026-01-14 12:30:00
98.9,608.4,3440.51,2026-01-14 12:45:00
98.9,645.6,3340.44,2026-01-14 13:00:00
118.7,643.1,3250.46,2026-01-14 13:15:00
98.6,602.4,3300.39,2026-01-14 13:30:00
98.4,601.4,3340.38,2026-01-14 13:45:00
118.4,605.9,3250.18,2026-01-14 14:00:00
98.6,605.9,3300.12,2026-01-14 14:15:00
98.9,605.4,3390.08,2026-01-14 14:30:00
98.9,605.2,3440.06,2026-01-14 14:45:00
110.7,595.2,3440.07,2026-01-14 15:00:00
105.9,585.8,3510.68,2026-01-14 15:15:00
110.7,574.7,3293.99,2026-01-14 15:30:00
105.9,562.6,3619.94,2026-01-14 15:45:00
69.6,462.4,3440.83,2026-01-14 16:00:00
64.8,461.6,3680.82,2026-01-14 16:15:00
22.9,423.5,4010.14,2026-01-14 16:30:00
0.43,422.7,4300.83,2026-01-14 16:45:00
0.2,409.3,6500.59,2026-01-14 17:00:00
0.2,398.6,9400.36,2026-01-14 17:15:00
24.8,356.9,10000.0,2026-01-14 17:30:00
14.19,352.3,10000.0,2026-01-14 17:45:00
8.42,362.49,10000.0,2026-01-14 18:00:00
7.09,363.2,10000.0,2026-01-14 18:15:00
6.42,351.6,10000.0,2026-01-14 18:30:00
6.93,352.3,10000.0,2026-01-14 18:45:00
11.91,349.69,10000.0,2026-01-14 19:00:00
11.68,350.29,10000.0,2026-01-14 19:15:00
21.86,394.2,10000.0,2026-01-14 19:30:00
30.29,394.2,10000.0,2026-01-14 19:45:00
0.2,429.4,10000.0,2026-01-14 20:00:00
0.2,429.4,10000.0,2026-01-14 20:15:00
0.2,447.8,10000.0,2026-01-14 20:30:00
0.2,447.7,10000.0,2026-01-14 20:45:00
0.2,496.2,6500.99,2026-01-14 21:00:00
0.2,496.6,6500.79,2026-01-14 21:15:00
0.2,496.9,6500.57,2026-01-14 21:30:00
0.2,496.8,6500.37,2026-01-14 21:45:00
21.89,486.6,4000.8,2026-01-14 22:00:00
32.42,485.49,4000.5,2026-01-14 22:15:00
44.73,481.9,4000.15,2026-01-14 22:30:00
52.5,480.6,3774.66,2026-01-14 22:45:00
52.5,480.0,3498.07,2026-01-14 23:00:00
52.5,480.0,3498.03,2026-01-14 23:15:00
52.5,479.5,3498.05,2026-01-14 23:30:00
52.5,479.9,3498.02,2026-01-14 23:45:00
49.2,485.5,3600.02,2026-01-15 00:00:00
49.2,485.9,3500.79,2026-01-15 00:15:00
49.2,486.3,3500.8,2026-01-15 00:30:00
49.2,486.8,3500.79,2026-01-15 00:45:00
49.0,486.8,3500.56,2026-01-15 01:00:00
49.0,486.4,3500.56,2026-01-15 01:15:00
49.0,486.0,3500.54,2026-01-15 01:30:00
49.0,485.2,3500.53,2026-01-15 01:45:00
49.0,480.1,3500.53,2026-01-15 02:00:00
49.0,478.8,3500.51,2026-01-15 02:15:00
49.0,477.8,3500.53,2026-01-15 02:30:00
49.0,476.4,3500.54,2026-01-15 02:45:00
49.0,476.6,3500.54,2026-01-15 03:00:00
49.0,475.8,3500.54,2026-01-15 03:15:00
49.2,473.8,3500.55,2026-01-15 03:30:00
49.2,473.3,3500.53,2026-01-15 03:45:00
49.3,447.1,3599.62,2026-01-15 04:00:00
49.3,446.6,3599.59,2026-01-15 04:15:00
49.3,446.4,3599.62,2026-01-15 04:30:00
49.3,446.1,3599.58,2026-01-15 04:45:00
42.6,447.1,3599.48,2026-01-15 05:00:00
42.6,446.1,3599.49,2026-01-15 05:15:00
42.4,449.0,3599.46,2026-01-15 05:30:00
42.4,449.0,3600.31,2026-01-15 05:45:00
0.2,435.2,5450.29,2026-01-15 06:00:00
0.2,433.4,5601.41,2026-01-15 06:15:00
0.2,393.8,6000.98,2026-01-15 06:30:00
0.2,395.6,10000.0,2026-01-15 06:45:00
22.92,411.79,10000.0,2026-01-15 07:00:00
18.93,414.9,10000.0,2026-01-15 07:15:00
18.84,427.3,10000.0,2026-01-15 07:30:00
22.14,441.7,10000.0,2026-01-15 07:45:00
28.53,447.5,10000.0,2026-01-15 08:00:00
42.48,470.8,10000.0,2026-01-15 08:15:00
0.2,487.4,9998.37,2026-01-15 08:30:00
0.2,505.1,5630.86,2026-01-15 08:45:00
0.2,527.2,5266.5,2026-01-15 09:00:00
62.9,543.2,4899.14,2026-01-15 09:15:00
67.3,555.0,4800.46,2026-01-15 09:30:00
63.9,564.4,4800.23,2026-01-15 09:45:00
42.1,456.7,3799.06,2026-01-15 10:00:00
44.7,454.31,3599.0,2026-01-15 10:15:00
42.1,570.0,3680.85,2026-01-15 10:30:00
39.4,572.3,3820.69,2026-01-15 10:45:00
95.6,568.5,3490.68,2026-01-15 11:00:00
97.7,570.2,3390.76,2026-01-15 11:15:00
123.51,568.6,3200.75,2026-01-15 11:30:00
117.5,570.0,3250.75,2026-01-15 11:45:00
142.2,565.0,3060.78,2026-01-15 12:00:00
142.1,561.2,3110.77,2026-01-15 12:15:00
124.57,559.2,3200.71,2026-01-15 12:30:00
97.6,558.4,3390.17,2026-01-15 12:45:00
97.6,557.2,3300.14,2026-01-15 13:00:00
142.1,554.3,3150.12,2026-01-15 13:15:00
141.8,551.2,3150.11,2026-01-15 13:30:00
138.79,547.6,3200.12,2026-01-15 13:45:00
141.9,546.2,3110.16,2026-01-15 14:00:00
141.9,541.1,3110.15,2026-01-15 14:15:00
141.3,535.8,3150.77,2026-01-15 14:30:00
122.52,529.5,3200.76,2026-01-15 14:45:00
108.0,517.7,3300.71,2026-01-15 15:00:00
108.8,506.5,3300.77,2026-01-15 15:15:00
108.8,492.0,3340.91,2026-01-15 15:30:00
108.8,477.1,3400.37,2026-01-15 15:45:00
67.7,397.5,3399.51,2026-01-15 16:00:00
64.12,393.7,3500.58,2026-01-15 16:15:00
53.3,352.1,3999.98,2026-01-15 16:30:00
0.2,351.12,4500.1,2026-01-15 16:45:00
0.2,353.2,7799.9,2026-01-15 17:00:00
0.2,344.1,8999.75,2026-01-15 17:15:00
0.2,335.5,10000.0,2026-01-15 17:30:00
5.23,331.0,10000.0,2026-01-15 17:45:00
2.1,333.0,10000.0,2026-01-15 18:00:00
0.32,323.7,10000.0,2026-01-15 18:15:00
0.2,324.0,10000.0,2026-01-15 18:30:00
0.35,324.7,10000.0,2026-01-15 18:45:00
6.2,333.0,10000.0,2026-01-15 19:00:00
0.2,331.9,10000.0,2026-01-15 19:15:00
0.2,333.0,10000.0,2026-01-15 19:30:00
0.2,332.9,10000.0,2026-01-15 19:45:00
0.2,333.9,10000.0,2026-01-15 20:00:00
0.2,334.5,10000.0,2026-01-15 20:15:00
0.2,353.5,6501.61,2026-01-15 20:30:00
0.2,352.4,6500.84,2026-01-15 20:45:00
0.2,416.5,6500.31,2026-01-15 21:00:00
0.2,416.8,6500.16,2026-01-15 21:15:00
0.2,416.8,6500.0,2026-01-15 21:30:00
0.2,417.9,6000.92,2026-01-15 21:45:00
47.8,400.6,3599.19,2026-01-15 22:00:00
47.8,402.1,3599.2,2026-01-15 22:15:00
47.8,399.4,3599.14,2026-01-15 22:30:00
47.8,400.0,3599.0,2026-01-15 22:45:00
47.8,400.1,3500.19,2026-01-15 23:00:00
47.8,400.3,3500.16,2026-01-15 23:15:00
47.8,400.5,3500.14,2026-01-15 23:30:00
47.8,401.6,3500.16,2026-01-15 23:45:00
56.6,455.7,3460.89,2026-01-16 00:00:00
56.6,455.3,3460.95,2026-01-16 00:15:00
56.6,455.6,3460.96,2026-01-16 00:30:00
56.6,457.0,3460.85,2026-01-16 00:45:00
56.6,458.5,3440.15,2026-01-16 01:00:00
56.6,459.8,3440.13,2026-01-16 01:15:00
56.6,461.4,3439.17,2026-01-16 01:30:00
56.6,462.7,3439.16,2026-01-16 01:45:00
56.6,457.6,3449.01,2026-01-16 02:00:00
56.6,459.1,3449.01,2026-01-16 02:15:00
56.6,460.4,3449.18,2026-01-16 02:30:00
56.6,459.8,3449.21,2026-01-16 02:45:00
56.6,462.8,3460.96,2026-01-16 03:00:00
56.6,462.1,3460.99,2026-01-16 03:15:00
56.6,461.3,3470.0,2026-01-16 03:30:00
56.6,461.6,3470.02,2026-01-16 03:45:00
53.6,476.5,3499.61,2026-01-16 04:00:00
53.6,476.5,3499.38,2026-01-16 04:15:00
53.6,476.4,3499.56,2026-01-16 04:30:00
53.6,476.0,3499.61,2026-01-16 04:45:00
47.1,475.8,3499.94,2026-01-16 05:00:00
47.1,474.3,3500.39,2026-01-16 05:15:00
47.1,475.3,3500.84,2026-01-16 05:30:00
47.1,474.8,3500.83,2026-01-16 05:45:00
3.49,429.1,5100.28,2026-01-16 06:00:00
0.2,428.9,5500.07,2026-01-16 06:15:00
0.2,392.2,5649.34,2026-01-16 06:30:00
0.2,395.1,10000.0,2026-01-16 06:45:00
86.04,408.8,10000.0,2026-01-16 07:00:00
79.55,416.5,10000.0,2026-01-16 07:15:00
36.78,428.1,10000.0,2026-01-16 07:30:00
37.84,440.8,10000.0,2026-01-16 07:45:00
46.79,470.5,10000.0,2026-01-16 08:00:00
62.14,485.5,10000.0,2026-01-16 08:15:00
69.2,499.1,9501.0,2026-01-16 08:30:00
59.2,515.5,5500.75,2026-01-16 08:45:00
124.0,577.5,4490.9,2026-01-16 09:00:00
124.1,588.2,4490.83,2026-01-16 09:15:00
118.8,597.8,4440.78,2026-01-16 09:30:00
143.7,599.8,3820.74,2026-01-16 09:45:00
110.2,480.9,3340.61,2026-01-16 10:00:00
156.1,435.2,2900.0,2026-01-16 10:15:00
155.1,597.3,3110.84,2026-01-16 10:30:00
130.0,600.2,3250.58,2026-01-16 10:45:00
155.8,541.5,2870.8,2026-01-16 11:00:00
155.9,542.1,2870.8,2026-01-16 11:15:00
156.1,542.3,2770.81,2026-01-16 11:30:00
156.4,542.9,2770.78,2026-01-16 11:45:00
157.6,543.1,2680.81,2026-01-16 12:00:00
157.6,543.3,2680.71,2026-01-16 12:15:00
158.0,543.3,2730.75,2026-01-16 12:30:00
157.1,543.1,2770.52,2026-01-16 12:45:00
158.1,542.8,2600.02,2026-01-16 13:00:00
194.15,542.4,2350.42,2026-01-16 13:15:00
185.57,541.4,2350.78,2026-01-16 13:30:00
178.5,541.0,2440.94,2026-01-16 13:45:00
155.8,543.2,2770.49,2026-01-16 14:00:00
155.6,542.8,2770.45,2026-01-16 14:15:00
155.3,542.3,2870.42,2026-01-16 14:30:00
154.4,541.6,2870.47,2026-01-16 14:45:00
204.0,425.7,2770.67,2026-01-16 15:00:00
204.3,424.9,2870.79,2026-01-16 15:15:00
188.97,472.13,3000.23,2026-01-16 15:30:00
145.32,522.59,3200.88,2026-01-16 15:45:00
141.6,450.1,3000.27,2026-01-16 16:00:00
98.57,446.5,3200.86,2026-01-16 16:15:00
70.74,406.2,3500.97,2026-01-16 16:30:00
23.9,403.7,4042.65,2026-01-16 16:45:00
0.2,407.8,6500.47,2026-01-16 17:00:00
10.2,398.1,8999.22,2026-01-16 17:15:00
106.2,387.9,8999.91,2026-01-16 17:30:00
13.37,381.9,10000.0,2026-01-16 17:45:00
2.07,370.6,10000.0,2026-01-16 18:00:00
0.37,370.2,10000.0,2026-01-16 18:15:00
0.21,372.2,10000.0,2026-01-16 18:30:00
0.78,372.09,10000.0,2026-01-16 18:45:00
7.28,368.5,10000.0,2026-01-16 19:00:00
49.17,369.4,10000.0,2026-01-16 19:15:00
81.17,370.0,10000.0,2026-01-16 19:30:00
104.03,370.0,10000.0,2026-01-16 19:45:00
20.2,365.8,9998.32,2026-01-16 20:00:00
20.2,366.7,9998.12,2026-01-16 20:15:00
10.2,387.6,8000.66,2026-01-16 20:30:00
0.2,390.1,6370.73,2026-01-16 20:45:00
14.44,440.1,5000.82,2026-01-16 21:00:00
18.5,438.79,5000.74,2026-01-16 21:15:00
15.68,439.6,5000.78,2026-01-16 21:30:00
5.44,439.5,5000.98,2026-01-16 21:45:00
26.14,428.8,4000.87,2026-01-16 22:00:00
26.44,427.8,4000.86,2026-01-16 22:15:00
56.5,423.5,3999.18,2026-01-16 22:30:00
60.0,422.5,3600.94,2026-01-16 22:45:00
61.5,422.3,3497.91,2026-01-16 23:00:00
61.5,421.5,3497.91,2026-01-16 23:15:00
61.5,420.8,3497.84,2026-01-16 23:30:00
61.5,420.7,3497.82,2026-01-16 23:45:00
62.9,475.8,3460.11,2026-01-17 00:00:00
62.9,476.3,3460.06,2026-01-17 00:15:00
62.9,475.8,3460.01,2026-01-17 00:30:00
62.9,476.5,3440.97,2026-01-17 00:45:00
62.7,476.3,3439.09,2026-01-17 01:00:00
62.7,476.4,3439.08,2026-01-17 01:15:00
62.7,476.9,3438.09,2026-01-17 01:30:00
62.7,476.6,3438.12,2026-01-17 01:45:00
62.7,471.4,3440.74,2026-01-17 02:00:00
62.7,471.1,3440.87,2026-01-17 02:15:00
62.7,471.5,3448.1,2026-01-17 02:30:00
62.7,471.4,3448.13,2026-01-17 02:45:00
62.7,474.8,3460.09,2026-01-17 03:00:00
62.7,474.0,3460.15,2026-01-17 03:15:00
62.9,473.3,3469.17,2026-01-17 03:30:00
62.9,473.1,3469.2,2026-01-17 03:45:00
60.0,463.5,3499.54,2026-01-17 04:00:00
60.0,463.6,3498.54,2026-01-17 04:15:00
60.0,463.5,3499.6,2026-01-17 04:30:00
60.0,462.7,3499.61,2026-01-17 04:45:00
53.3,469.7,3499.89,2026-01-17 05:00:00
53.3,468.9,3499.91,2026-01-17 05:15:00
53.1,470.7,3500.93,2026-01-17 05:30:00
53.1,470.7,3512.0,2026-01-17 05:45:00
61.54,450.0,4500.28,2026-01-17 06:00:00
63.47,449.8,4409.61,2026-01-17 06:15:00
59.1,411.6,4528.32,2026-01-17 06:30:00
146.4,412.7,4753.7,2026-01-17 06:45:00
0.2,428.2,9500.13,2026-01-17 07:00:00
73.2,437.0,9500.47,2026-01-17 07:15:00
81.2,441.8,9500.86,2026-01-17 07:30:00
68.8,460.0,10000.0,2026-01-17 07:45:00
75.2,493.26,9998.78,2026-01-17 08:00:00
70.2,507.1,9500.99,2026-01-17 08:15:00
97.2,512.2,5077.93,2026-01-17 08:30:00
131.6,526.9,4390.87,2026-01-17 08:45:00
123.4,581.9,4490.84,2026-01-17 09:00:00
120.1,595.9,4490.84,2026-01-17 09:15:00
120.5,612.3,4250.84,2026-01-17 09:30:00
128.0,515.9,3680.86,2026-01-17 09:45:00
130.85,510.7,3200.93,2026-01-17 10:00:00
156.2,461.5,2699.73,2026-01-17 10:15:00
154.7,458.9,2912.08,2026-01-17 10:30:00
154.2,459.0,2900.94,2026-01-17 10:45:00
154.0,463.7,2770.96,2026-01-17 11:00:00
154.1,464.0,2920.23,2026-01-17 11:15:00
154.3,464.3,2770.58,2026-01-17 11:30:00
154.7,464.5,2752.03,2026-01-17 11:45:00
165.23,576.3,2600.82,2026-01-17 12:00:00
158.44,576.19,2600.94,2026-01-17 12:15:00
159.8,576.3,2550.23,2026-01-17 12:30:00
214.4,576.3,2400.47,2026-01-17 12:45:00
243.17,521.18,2200.5,2026-01-17 13:00:00
238.5,465.4,2099.82,2026-01-17 13:15:00
238.7,574.0,2050.5,2026-01-17 13:30:00
282.8,572.6,2099.83,2026-01-17 13:45:00
268.4,573.9,2220.81,2026-01-17 14:00:00
247.5,571.8,2399.5,2026-01-17 14:15:00
191.91,569.7,2500.61,2026-01-17 14:30:00
168.04,566.4,2500.87,2026-01-17 14:45:00
305.41,456.8,2600.25,2026-01-17 15:00:00
297.14,455.7,2700.36,2026-01-17 15:15:00
285.2,454.8,2752.21,2026-01-17 15:30:00
200.0,466.86,2999.53,2026-01-17 15:45:00
230.65,451.2,2700.43,2026-01-17 16:00:00
120.43,465.7,3200.04,2026-01-17 16:15:00
72.13,424.9,3500.05,2026-01-17 16:30:00
63.7,428.1,3899.12,2026-01-17 16:45:00
0.2,412.1,6499.06,2026-01-17 17:00:00
12.2,405.9,8999.24,2026-01-17 17:15:00
10.2,399.9,8999.95,2026-01-17 17:30:00
16.25,396.1,10000.0,2026-01-17 17:45:00
3.94,378.1,10000.0,2026-01-17 18:00:00
0.28,380.1,10000.0,2026-01-17 18:15:00
0.4,382.5,10000.0,2026-01-17 18:30:00
